ShapeID,PathID,X,Y,Cluster
0.0,0.0,182.52899169921875,135.46096801757812,0
0.0,0.0,183.3343811035156,136.1004638671875,0
0.0,0.0,184.1296234130859,136.75228881835935,0
0.0,0.0,184.9145355224609,137.4162445068359,0
0.0,0.0,185.6888732910156,138.09214782714844,0
0.0,0.0,186.45243835449216,138.77980041503906,0
0.0,0.0,187.2050018310547,139.47900390625,0
0.0,0.0,187.94650268554688,140.18939208984375,0
0.0,0.0,188.67697143554688,140.9105682373047,0
0.0,0.0,189.39637756347656,141.64236450195312,0
0.0,0.0,190.1047210693359,142.38455200195312,0
0.0,0.0,190.8019561767578,143.1369476318359,0
0.0,0.0,191.4880523681641,143.89935302734375,0
0.0,0.0,192.16297912597656,144.6715545654297,0
0.0,0.0,192.8267364501953,145.453369140625,0
0.0,0.0,193.4792633056641,146.24459838867188,0
0.0,0.0,194.12054443359375,147.04502868652344,0
0.0,0.0,194.7505645751953,147.8544769287109,0
0.0,0.0,195.36929321289065,148.6727294921875,0
0.0,0.0,195.97668457031247,149.49960327148435,0
0.0,0.0,196.5727386474609,150.33489990234375,0
0.0,0.0,197.15740966796875,151.17840576171875,0
0.0,0.0,197.7306671142578,152.02992248535156,0
0.0,0.0,198.29249572753903,152.88926696777344,0
0.0,0.0,198.84286499023435,153.75624084472656,0
0.0,0.0,199.3817443847656,154.63063049316406,0
0.0,0.0,199.90911865234375,155.51223754882812,0
0.0,0.0,200.42494201660156,156.40087890625,0
0.0,0.0,200.92921447753903,157.2963409423828,0
0.0,0.0,201.421875,158.19842529296875,0
0.0,0.0,201.90292358398435,159.10694885253906,0
0.0,0.0,202.372314453125,160.02169799804688,0
0.0,0.0,202.8300323486328,160.94247436523435,0
0.0,0.0,203.2760467529297,161.8690948486328,0
0.0,0.0,203.71032714843753,162.8013458251953,0
0.0,0.0,204.1328582763672,163.73902893066406,0
0.0,0.0,204.54359436035156,164.68194580078125,0
0.0,0.0,204.94252014160156,165.62989807128906,0
0.0,0.0,205.32960510253903,166.58270263671875,0
0.0,0.0,205.704833984375,167.54014587402344,0
0.0,0.0,206.06816101074216,168.5020294189453,0
0.0,0.0,206.41957092285156,169.46815490722656,0
0.0,0.0,206.759033203125,170.43832397460935,0
0.0,0.0,207.08651733398435,171.4123382568359,0
0.0,0.0,207.40199279785156,172.38999938964844,0
0.0,0.0,207.71740722656247,173.4123382568359,0
0.0,0.0,208.0192718505859,174.44024658203125,0
0.0,0.0,208.30667114257812,175.4733428955078,0
0.0,0.0,208.57861328125,176.51119995117188,0
0.0,0.0,208.8341827392578,177.5534515380859,0
0.0,0.0,209.07241821289065,178.59970092773435,0
0.0,0.0,209.29237365722656,179.64955139160156,0
0.0,0.0,209.4930877685547,180.7026214599609,0
0.0,0.0,209.67361450195312,181.7584991455078,0
0.0,0.0,209.83302307128903,182.8168029785156,0
0.0,0.0,209.97033691406247,183.8771514892578,0
0.0,0.0,210.08462524414065,184.9391326904297,0
0.0,0.0,210.17492675781247,186.0023651123047,0
0.0,0.0,210.24029541015625,187.0664520263672,0
0.0,0.0,210.27978515625,188.13099670410156,0
0.0,0.0,210.2924346923828,189.19560241699216,0
0.0,0.0,210.27731323242188,190.25990295410156,0
0.0,0.0,210.23345947265625,191.323486328125,0
0.0,0.0,210.159912109375,192.38595581054688,0
0.0,0.0,210.05575561523435,193.44692993164065,0
0.0,0.0,209.9199981689453,194.50599670410156,0
0.0,0.0,209.74794006347656,195.58335876464844,0
0.0,0.0,209.54348754882812,196.65368652343753,0
0.0,0.0,209.30767822265625,197.71676635742188,0
0.0,0.0,209.04151916503903,198.77232360839844,0
0.0,0.0,208.7460479736328,199.82012939453125,0
0.0,0.0,208.42225646972656,200.85995483398435,0
0.0,0.0,208.0711975097656,201.89154052734375,0
0.0,0.0,207.69387817382812,202.91464233398435,0
0.0,0.0,207.29130554199216,203.9290313720703,0
0.0,0.0,206.8645172119141,204.93444824218753,0
0.0,0.0,206.4145355224609,205.9306640625,0
0.0,0.0,205.9423675537109,206.91744995117188,0
0.0,0.0,205.4490509033203,207.89453125,0
0.0,0.0,204.9355926513672,208.86167907714844,0
0.0,0.0,204.40301513671875,209.81866455078125,0
0.0,0.0,203.85235595703125,210.76522827148435,0
0.0,0.0,203.2846221923828,211.7011260986328,0
0.0,0.0,202.70082092285156,212.6261444091797,0
0.0,0.0,202.1020050048828,213.5399932861328,0
0.0,0.0,201.5379943847656,214.3724670410156,0
0.0,0.0,200.9624786376953,215.1958770751953,0
0.0,0.0,200.37559509277344,216.01026916503903,0
0.0,0.0,199.77755737304688,216.8156280517578,0
0.0,0.0,199.1685333251953,217.6120147705078,0
0.0,0.0,198.54867553710935,218.3994140625,0
0.0,0.0,197.9181976318359,219.17787170410156,0
0.0,0.0,197.2772674560547,219.94738769531247,0
0.0,0.0,196.6260528564453,220.7079925537109,0
0.0,0.0,195.9647521972656,221.4597015380859,0
0.0,0.0,195.29351806640625,222.2025451660156,0
0.0,0.0,194.612548828125,222.93653869628903,0
0.0,0.0,193.92201232910156,223.6616973876953,0
0.0,0.0,193.2220916748047,224.37803649902344,0
0.0,0.0,192.51296997070312,225.08560180664065,0
0.0,0.0,191.79481506347656,225.7843780517578,0
0.0,0.0,191.06781005859375,226.47441101074216,0
0.0,0.0,190.33213806152344,227.15570068359375,0
0.0,0.0,189.58798217773435,227.8282928466797,0
0.0,0.0,188.83551025390625,228.4921875,0
0.0,0.0,188.07489013671875,229.14739990234375,0
0.0,0.0,187.3063201904297,229.79397583007812,0
0.0,0.0,186.52996826171875,230.43191528320312,0
0.0,0.0,185.74603271484375,231.0612335205078,0
0.0,0.0,184.9546661376953,231.68197631835935,0
0.0,0.0,184.15605163574216,232.2941436767578,0
0.0,0.0,183.35037231445312,232.89775085449216,0
0.0,0.0,182.53781127929688,233.49282836914065,0
0.0,0.0,181.71855163574216,234.07939147949216,0
0.0,0.0,180.8927459716797,234.657470703125,0
0.0,0.0,180.06060791015625,235.22708129882812,0
0.0,0.0,179.2222900390625,235.78822326660156,0
0.0,0.0,178.3779754638672,236.34094238281247,0
0.0,0.0,177.52784729003906,236.88525390625,0
0.0,0.0,176.67208862304688,237.42117309570312,0
0.0,0.0,175.8108673095703,237.94873046875,0
0.0,0.0,174.94436645507812,238.46792602539065,0
0.0,0.0,174.07276916503906,238.97879028320312,0
0.0,0.0,173.1962432861328,239.48133850097656,0
0.0,0.0,172.3149871826172,239.97560119628903,0
0.0,0.0,171.4291534423828,240.4615936279297,0
0.0,0.0,170.53892517089844,240.93933105468753,0
0.0,0.0,169.64450073242188,241.40884399414065,0
0.0,0.0,168.7460479736328,241.87014770507812,0
0.0,0.0,167.8437347412109,242.3232421875,0
0.0,0.0,166.93775939941406,242.76818847656247,0
0.0,0.0,166.0282745361328,243.20497131347656,0
0.0,0.0,165.11549377441406,243.6336212158203,0
0.0,0.0,164.19955444335935,244.05416870117188,0
0.0,0.0,163.28067016601562,244.46661376953125,0
0.0,0.0,162.35899353027344,244.8710021972656,0
0.0,0.0,161.40872192382812,245.27859497070312,0
0.0,0.0,160.45437622070312,245.67819213867188,0
0.0,0.0,159.4960479736328,246.06944274902344,0
0.0,0.0,158.5338134765625,246.451904296875,0
0.0,0.0,157.56776428222656,246.82521057128903,0
0.0,0.0,156.5979461669922,247.1889495849609,0
0.0,0.0,155.6244659423828,247.542724609375,0
0.0,0.0,154.6473846435547,247.8861389160156,0
0.0,0.0,153.66677856445312,248.21881103515625,0
0.0,0.0,152.6827392578125,248.54032897949216,0
0.0,0.0,151.69532775878906,248.85031127929688,0
0.0,0.0,150.70465087890625,249.1483459472656,0
0.0,0.0,149.71075439453125,249.4340362548828,0
0.0,0.0,148.71372985839844,249.7069854736328,0
0.0,0.0,147.71365356445312,249.96681213378903,0
0.0,0.0,146.71060180664062,250.21310424804688,0
0.0,0.0,145.70465087890625,250.44546508789065,0
0.0,0.0,144.69589233398435,250.66351318359375,0
0.0,0.0,143.68438720703125,250.86685180664065,0
0.0,0.0,142.6702117919922,251.05505371093753,0
0.0,0.0,141.65345764160156,251.22775268554688,0
0.0,0.0,140.6342010498047,251.38455200195312,0
0.0,0.0,139.6125030517578,251.52503967285156,0
0.0,0.0,138.58847045898435,251.64881896972656,0
0.0,0.0,137.56214904785156,251.75550842285156,0
0.0,0.0,136.53363037109375,251.84469604492188,0
0.0,0.0,135.5030059814453,251.9160003662109,0
0.0,0.0,134.43032836914062,251.97042846679688,0
0.0,0.0,133.35682678222656,252.00489807128903,0
0.0,0.0,132.2828826904297,252.0194396972656,0
0.0,0.0,131.20883178710935,252.0141143798828,0
0.0,0.0,130.1350555419922,251.9889678955078,0
0.0,0.0,129.06192016601562,251.9440460205078,0
0.0,0.0,127.98977661132812,251.87940979003903,0
0.0,0.0,126.91899108886717,251.7950897216797,0
0.0,0.0,125.84993743896484,251.69113159179688,0
0.0,0.0,124.78296661376952,251.56759643554688,0
0.0,0.0,123.71844482421876,251.42453002929688,0
0.0,0.0,122.65673828125,251.2619781494141,0
0.0,0.0,121.59820556640624,251.07997131347656,0
0.0,0.0,120.54322052001952,250.8785858154297,0
0.0,0.0,119.4921417236328,250.65786743164065,0
0.0,0.0,118.44532775878906,250.41784667968753,0
0.0,0.0,117.40314483642578,250.15858459472656,0
0.0,0.0,116.36595916748045,249.8801116943359,0
0.0,0.0,115.33412933349608,249.58248901367188,0
0.0,0.0,114.30802154541016,249.26577758789065,0
0.0,0.0,113.28800201416016,248.92999267578125,0
0.0,0.0,112.3047103881836,248.58607482910156,0
0.0,0.0,111.3283233642578,248.22494506835935,0
0.0,0.0,110.35888671875,247.8469085693359,0
0.0,0.0,109.396484375,247.45228576660156,0
0.0,0.0,108.4411849975586,247.04138183593753,0
0.0,0.0,107.49304962158205,246.61447143554688,0
0.0,0.0,106.55214691162108,246.17190551757812,0
0.0,0.0,105.61855316162108,245.7139434814453,0
0.0,0.0,104.6923370361328,245.2409210205078,0
0.0,0.0,103.7735595703125,244.7531280517578,0
0.0,0.0,102.86228942871092,244.25086975097656,0
0.0,0.0,101.95860290527344,243.7344512939453,0
0.0,0.0,101.06256103515624,243.2041778564453,0
0.0,0.0,100.17424011230467,242.6603546142578,0
0.0,0.0,99.29370117187501,242.1032867431641,0
0.0,0.0,98.4210205078125,241.53326416015625,0
0.0,0.0,97.55625915527344,240.95062255859375,0
0.0,0.0,96.69949340820312,240.3556365966797,0
0.0,0.0,95.85078430175781,239.74862670898435,0
0.0,0.0,95.0102081298828,239.12989807128903,0
0.0,0.0,94.17782592773438,238.4997406005859,0
0.0,0.0,93.35371398925781,237.85845947265625,0
0.0,0.0,92.53793334960936,237.2063751220703,0
0.0,0.0,91.73055267333984,236.54379272460935,0
0.0,0.0,90.93165588378906,235.87098693847656,0
0.0,0.0,90.1412887573242,235.18829345703125,0
0.0,0.0,89.35953521728516,234.4960174560547,0
0.0,0.0,88.58646392822266,233.79443359375,0
0.0,0.0,87.82213592529295,233.08386230468753,0
0.0,0.0,87.0666275024414,232.36462402343753,0
0.0,0.0,86.31999969482422,231.63699340820312,0
0.0,0.0,85.5688705444336,230.8871917724609,0
0.0,0.0,84.82626342773438,230.1279144287109,0
0.0,0.0,84.09259033203125,229.35922241210935,0
0.0,0.0,83.36827850341797,228.5811309814453,0
0.0,0.0,82.65373229980469,227.7937164306641,0
0.0,0.0,81.94937133789062,226.9969787597656,0
0.0,0.0,81.25560760498047,226.1909637451172,0
0.0,0.0,80.57286834716797,225.375732421875,0
0.0,0.0,79.90156555175781,224.55130004882812,0
0.0,0.0,79.24211120605469,223.7176971435547,0
0.0,0.0,78.59491729736328,222.8749847412109,0
0.0,0.0,77.96041870117188,222.023193359375,0
0.0,0.0,77.3390121459961,221.162353515625,0
0.0,0.0,76.73112487792967,220.29249572753903,0
0.0,0.0,76.13716888427734,219.41368103027344,0
0.0,0.0,75.55756378173828,218.52593994140625,0
0.0,0.0,74.99272155761719,217.62928771972656,0
0.0,0.0,74.44306182861328,216.72378540039065,0
0.0,0.0,73.90899658203125,215.8094787597656,0
0.0,0.0,73.3909454345703,214.88636779785156,0
0.0,0.0,72.88932800292967,213.95452880859375,0
0.0,0.0,72.40455627441406,213.01397705078125,0
0.0,0.0,71.93704223632812,212.0647735595703,0
0.0,0.0,71.48721313476562,211.1069183349609,0
0.0,0.0,71.05547332763672,210.14048767089844,0
0.0,0.0,70.64225006103516,209.16549682617188,0
0.0,0.0,70.24795532226562,208.18199157714844,0
0.0,0.0,69.87300109863281,207.19000244140625,0
0.0,0.0,69.5418701171875,206.25941467285156,0
0.0,0.0,69.2290267944336,205.32443237304688,0
0.0,0.0,68.93431854248047,204.3852386474609,0
0.0,0.0,68.65760040283203,203.44204711914065,0
0.0,0.0,68.39871215820312,202.4950256347656,0
0.0,0.0,68.15752410888672,201.54440307617188,0
0.0,0.0,67.93386840820312,200.59034729003903,0
0.0,0.0,67.72760772705078,199.6330718994141,0
0.0,0.0,67.53858947753906,198.67274475097656,0
0.0,0.0,67.36666870117188,197.70959472656247,0
0.0,0.0,67.21168518066406,196.74378967285156,0
0.0,0.0,67.07350158691406,195.77554321289065,0
0.0,0.0,66.95195770263672,194.80503845214844,0
0.0,0.0,66.84691619873047,193.8324737548828,0
0.0,0.0,66.75822448730469,192.85804748535156,0
0.0,0.0,66.68572998046875,191.88194274902344,0
0.0,0.0,66.62928771972656,190.9043731689453,0
0.0,0.0,66.5887451171875,189.9255218505859,0
0.0,0.0,66.56395721435547,188.9455718994141,0
0.0,0.0,66.55477142333984,187.9647521972656,0
0.0,0.0,66.56104278564453,186.9832305908203,0
0.0,0.0,66.5826187133789,186.0012054443359,0
0.0,0.0,66.61934661865234,185.0188751220703,0
0.0,0.0,66.67108917236328,184.03643798828125,0
0.0,0.0,66.73768615722656,183.05407714843753,0
0.0,0.0,66.8189926147461,182.0720062255859,0
0.0,0.0,66.91485595703125,181.09039306640625,0
0.0,0.0,67.02513885498047,180.10946655273435,0
0.0,0.0,67.1496810913086,179.12939453125,0
0.0,0.0,67.288330078125,178.150390625,0
0.0,0.0,67.44094848632812,177.17263793945312,0
0.0,0.0,67.60738372802734,176.1963348388672,0
0.0,0.0,67.78749084472656,175.2216644287109,0
0.0,0.0,67.98110961914062,174.24884033203125,0
0.0,0.0,68.18809509277344,173.2780609130859,0
0.0,0.0,68.4083023071289,172.3094940185547,0
0.0,0.0,68.6415786743164,171.34335327148435,0
0.0,0.0,68.88777923583984,170.3798370361328,0
0.0,0.0,69.1467514038086,169.41912841796875,0
0.0,0.0,69.41835021972656,168.46144104003906,0
0.0,0.0,69.7024154663086,167.50694274902344,0
0.0,0.0,69.99881744384766,166.55584716796875,0
0.0,0.0,70.30738830566406,165.60833740234375,0
0.0,0.0,70.62799072265625,164.6646270751953,0
0.0,0.0,70.96046447753906,163.7248992919922,0
0.0,0.0,71.30467224121094,162.78933715820312,0
0.0,0.0,71.66046905517578,161.858154296875,0
0.0,0.0,72.0276870727539,160.93154907226562,0
0.0,0.0,72.40618896484375,160.0096893310547,0
0.0,0.0,72.79582977294922,159.09280395507812,0
0.0,0.0,73.19644927978516,158.18106079101562,0
0.0,0.0,73.60791015625,157.274658203125,0
0.0,0.0,74.0300521850586,156.37380981445312,0
0.0,0.0,74.46273803710938,155.47869873046875,0
0.0,0.0,74.90580749511719,154.58950805664062,0
0.0,0.0,75.35911560058594,153.70645141601562,0
0.0,0.0,75.82251739501953,152.82972717285156,0
0.0,0.0,76.29586029052734,151.95950317382812,0
0.0,0.0,76.77899932861328,151.0959930419922,0
0.0,0.0,77.28591918945312,150.21913146972656,0
0.0,0.0,77.80758666992188,149.34925842285156,0
0.0,0.0,78.34383392333984,148.48681640625,0
0.0,0.0,78.89452362060547,147.6322479248047,0
0.0,0.0,79.45948791503906,146.78602600097656,0
0.0,0.0,80.03858947753906,145.94859313964844,0
0.0,0.0,80.63166046142578,145.12039184570312,0
0.0,0.0,81.23855590820312,144.30186462402344,0
0.0,0.0,81.85912322998047,143.49346923828125,0
0.0,0.0,82.49320220947266,142.69564819335935,0
0.0,0.0,83.1406478881836,141.9088592529297,0
0.0,0.0,83.80130004882812,141.1335296630859,0
0.0,0.0,84.47501373291016,140.37013244628906,0
0.0,0.0,85.16162872314453,139.61911010742188,0
0.0,0.0,85.86099243164062,138.8809051513672,0
0.0,0.0,86.57295989990233,138.1559600830078,0
0.0,0.0,87.29736328125,137.4447479248047,0
0.0,0.0,88.03406524658203,136.74769592285156,0
0.0,0.0,88.78289794921875,136.06524658203125,0
0.0,0.0,89.5437240600586,135.3978729248047,0
0.0,0.0,90.31637573242189,134.74600219726562,0
0.0,0.0,91.1007080078125,134.1100921630859,0
0.0,0.0,91.89656066894533,133.49058532714844,0
0.0,0.0,92.70379638671875,132.887939453125,0
0.0,0.0,93.52223968505861,132.30259704589844,0
0.0,0.0,94.35175323486328,131.73501586914062,0
0.0,0.0,95.19218444824219,131.1856231689453,0
0.0,0.0,96.04337310791016,130.65489196777344,0
0.0,0.0,96.90516662597656,130.14324951171875,0
0.0,0.0,97.77741241455078,129.65115356445312,0
0.0,0.0,98.65995788574219,129.17906188964844,0
0.0,0.0,99.55265045166016,128.7274169921875,0
0.0,0.0,100.4553451538086,128.29666137695312,0
0.0,0.0,101.3678741455078,127.88723754882812,0
0.0,0.0,102.29008483886717,127.4996109008789,0
0.0,0.0,103.22183990478516,127.13422393798828,0
0.0,0.0,104.16297149658205,126.79151916503906,0
0.0,0.0,105.11333465576172,126.47195434570312,0
0.0,0.0,106.07276916503906,126.17596435546876,0
0.0,0.0,107.04113006591795,125.90401458740234,0
0.0,0.0,108.01825714111328,125.65653991699217,0
0.0,0.0,109.00399780273436,125.43399810791016,0
